accuracy,bal_accuracy,macro_f1,weighted_f1
0.9389830059121398,0.6266786109363933,0.7063686793769065,0.9265770707685692
0.9400832471698614,0.633340636729921,0.712054183613923,0.9278940942811963
0.9399285947842378,0.6344613405978474,0.7135277179382111,0.9278740209064575
0.9395883595358661,0.6257630305443952,0.706414060011166,0.9273050908501689
0.9386692825013035,0.6317977200149089,0.7098366604569583,0.9263106601342893
0.9390537041455677,0.6296318455280295,0.7090090846002673,0.9267215117021026
0.9398667338299884,0.6310162133948263,0.7093122653170025,0.9274292663539844
0.9389741686329612,0.6262254688687181,0.7054339877736427,0.9264829715230425
0.9396811509672403,0.6287351411979288,0.7075290842643839,0.927429437362819
0.9397960355965606,0.6339596416957386,0.7126846216763082,0.927526021987609
0.9394116139522963,0.6290926076137018,0.7095661692636724,0.9270655950080067
0.9398269660736852,0.6296212353383739,0.709192880280531,0.927535670570237
0.9398755711091669,0.627193349983285,0.7053456097374337,0.927581082272386
0.9391951006124234,0.6210625426577402,0.7023096146508702,0.9267452463827905
0.9393674275564039,0.626246367116396,0.7048249875172221,0.9271184767418897
0.9390713787039247,0.6244682163380989,0.704462253626306,0.926672284247622
0.9393364970792792,0.6312804363529038,0.7114227585102563,0.9270982306094442
0.9396855696068295,0.6299719782370492,0.7092200748090375,0.9272408538813058
0.9394558003481888,0.6325025800982439,0.7115665105956047,0.9270560987839388
0.9399948743780765,0.6245318849155302,0.706064072307049,0.9277958484384091
0.9395839408962768,0.6274972190917352,0.7072797546681002,0.9273006853006006
